age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
54,3,129432,9,13,2,3,0,4,1,15024,0,40,38,1
50,2,145409,9,13,2,9,0,4,1,15024,0,40,38,1
43,2,64631,11,9,2,3,0,4,1,15024,0,50,38,1
52,2,186303,15,10,2,3,0,4,1,15024,0,55,1,1
44,4,172479,11,9,2,4,0,4,1,15024,0,60,38,1
58,2,147707,11,9,2,3,0,4,1,15024,0,60,38,1
45,2,148171,8,11,2,2,0,4,1,15024,0,40,38,1
30,2,196385,9,13,2,9,0,4,1,15024,0,35,38,1
40,3,191429,14,15,2,9,0,4,1,15024,0,40,38,1
49,3,58359,15,10,2,3,0,4,1,15024,0,50,38,1
52,3,89041,12,14,2,3,0,4,1,15024,0,60,38,1
35,2,186183,11,9,2,13,0,4,1,15024,0,80,38,1
49,3,191277,15,10,2,3,0,4,1,15024,0,50,38,1
50,2,164198,7,12,2,5,0,2,1,15024,0,45,38,1
31,2,167725,9,13,2,9,0,1,1,15024,0,48,29,1
53,1,283602,12,14,2,9,5,4,0,15024,0,40,38,1
34,2,203488,9,13,2,11,0,4,1,15024,0,40,38,1
46,0,20956,9,13,2,3,0,4,1,15024,0,40,38,1
44,5,141858,14,15,2,9,0,4,1,15024,0,75,38,1
45,2,148995,9,13,2,2,0,4,1,15024,0,40,38,1
50,2,43764,10,16,2,9,0,4,1,15024,0,50,38,1
49,4,181307,14,15,2,9,0,4,1,15024,0,65,38,1
41,4,174395,10,16,2,9,0,4,1,15024,0,55,38,1
58,2,146477,12,14,2,3,0,4,1,15024,0,40,11,1
44,3,357679,9,13,2,4,0,4,1,15024,0,65,38,1
36,3,306156,15,10,2,11,0,4,1,15024,0,60,38,1
57,0,42298,12,14,2,3,0,2,1,15024,0,40,38,1
39,2,375452,14,15,2,3,5,4,0,15024,0,48,38,1
55,2,98361,9,13,2,3,0,4,1,15024,0,55,38,1
42,2,98211,9,13,2,3,0,4,1,15024,0,45,38,1
47,3,215620,12,14,2,3,0,4,1,15024,0,55,38,1
55,5,296991,14,15,2,9,0,4,1,15024,0,40,38,1
45,2,390368,15,10,2,11,0,2,1,15024,0,99,38,1
32,2,447066,9,13,2,11,0,2,1,15024,0,50,38,1
58,0,200042,15,10,2,3,0,4,1,15024,0,40,38,1
31,2,352465,15,10,2,3,0,4,1,15024,0,50,38,1
49,2,309033,8,11,2,9,5,4,0,15024,0,60,38,1
52,2,284329,8,11,2,9,0,4,1,15024,0,40,38,1
28,2,312372,11,9,2,3,0,2,1,15024,0,40,38,1
55,0,305850,14,15,2,3,0,4,1,15024,0,40,38,1
42,3,277488,14,15,2,9,0,4,1,15024,0,65,38,1
46,2,273575,9,13,2,13,0,4,1,15024,0,40,38,1
40,4,237293,14,15,2,9,5,4,0,15024,0,40,38,1
45,4,176814,10,16,2,9,0,4,1,15024,0,40,38,1
51,1,133336,12,14,2,9,0,4,1,15024,0,40,38,1
48,3,54190,14,15,2,9,0,4,1,15024,0,40,38,1
53,3,134793,15,10,2,3,0,4,1,15024,0,50,38,1
46,1,121124,9,13,2,10,0,4,1,15024,0,40,38,1
41,3,236021,9,13,2,9,0,4,1,15024,0,40,38,1
42,5,190044,9,13,2,3,0,4,1,15024,0,50,38,1
51,2,215404,9,13,2,9,0,0,1,15024,0,40,38,1
38,2,117312,11,9,2,3,5,4,0,15024,0,40,38,1
52,3,234286,11,9,2,3,0,4,1,15024,0,40,38,1
50,3,283676,10,16,2,9,0,4,1,15024,0,60,38,1
45,2,102308,12,14,2,3,0,4,1,15024,0,60,38,1
45,4,210364,11,9,2,11,0,4,1,15024,0,80,38,1
49,4,219718,9,13,2,11,0,4,1,15024,0,40,38,1
54,2,104501,15,10,2,11,0,4,1,15024,0,40,38,1
51,3,100029,10,16,2,9,0,4,1,15024,0,40,38,1
56,3,109856,9,13,2,3,0,4,1,15024,0,50,38,1
58,4,248841,11,9,2,11,0,4,1,15024,0,40,38,1
43,3,117158,9,13,2,11,0,4,1,15024,0,60,38,1
46,2,110171,12,14,2,9,0,4,1,15024,0,50,38,1
43,2,212894,9,13,2,3,0,4,1,15024,0,50,38,1
59,2,354037,14,15,2,13,0,2,1,15024,0,50,38,1
47,1,149700,12,14,2,9,0,4,1,15024,0,35,38,1
33,2,182926,9,13,2,3,0,4,1,15024,0,50,38,1
56,1,381965,9,13,2,9,0,4,1,15024,0,40,38,1
41,2,222596,9,13,2,11,0,4,1,15024,0,45,38,1
43,2,183273,12,14,2,3,5,4,0,15024,0,32,38,1
47,2,102628,12,14,2,3,0,4,1,15024,0,55,38,1
42,2,227065,15,10,2,9,0,4,1,15024,0,32,38,1
48,5,171926,14,15,2,9,0,4,1,15024,0,50,38,1
61,2,96660,15,10,2,0,5,4,0,15024,0,34,38,1
60,2,93997,9,13,2,3,0,4,1,15024,0,45,38,1
38,2,38312,9,13,2,3,0,4,1,15024,0,65,38,1
28,2,285294,9,13,2,11,5,2,0,15024,0,45,38,1
54,2,182187,8,11,2,10,0,2,1,15024,0,38,22,1
48,2,207277,12,14,2,3,0,4,1,15024,0,40,38,1
31,2,187560,11,9,2,9,0,4,1,15024,0,40,38,1
38,2,114591,9,13,2,9,5,4,0,15024,0,40,38,1
32,2,126132,9,13,2,3,0,4,1,15024,0,50,38,1
42,2,383493,15,10,2,3,0,4,1,15024,0,50,38,1
41,4,153132,14,15,2,3,0,4,1,15024,0,40,38,1
40,2,287008,14,15,2,9,0,4,1,15024,0,55,10,1
44,1,136986,12,14,2,9,0,4,1,15024,0,35,38,1
57,3,127728,14,15,2,9,0,4,1,15024,0,60,38,1
34,2,177437,15,10,2,2,0,4,1,15024,0,45,38,1
52,2,145166,9,13,2,3,0,4,1,15024,0,55,38,1
37,2,19899,11,9,2,2,0,4,1,15024,0,45,38,1
56,2,367984,8,11,2,3,0,4,1,15024,0,40,38,1
38,2,172538,9,13,2,3,0,4,1,15024,0,50,38,1
47,2,264052,9,13,2,3,0,4,1,15024,0,50,38,1
53,2,73134,11,9,2,11,0,4,1,15024,0,60,38,1
37,2,588003,9,13,2,3,0,4,1,15024,0,40,38,1
31,2,197886,15,10,2,11,0,4,1,15024,0,45,38,1
47,2,121124,9,13,2,2,0,4,1,15024,0,50,38,1
46,2,58683,9,13,2,3,0,4,1,15024,0,55,38,1
55,2,175071,15,10,2,2,0,2,1,15024,0,40,38,1
43,2,180599,14,15,2,9,0,4,1,15024,0,60,38,1
46,3,192779,14,15,2,9,0,4,1,15024,0,60,38,1
45,2,30457,9,13,2,3,0,4,1,15024,0,40,38,1
43,3,130126,15,10,2,3,0,4,1,15024,0,45,38,1
61,2,86067,7,12,2,11,0,4,1,15024,0,40,38,1
49,2,187370,12,14,2,3,0,4,1,15024,0,50,38,1
39,2,177154,9,13,2,11,0,4,1,15024,0,50,38,1
54,2,36480,11,9,2,11,0,4,1,15024,0,50,38,1
62,2,244087,10,16,2,9,0,4,1,15024,0,50,38,1
51,2,392668,10,16,2,3,0,4,1,15024,0,84,38,1
40,2,25005,9,13,2,9,0,4,1,15024,0,99,38,1
46,3,320124,11,9,2,3,5,0,0,15024,0,40,38,1
38,2,333651,9,13,2,9,0,4,1,15024,0,70,38,1
57,2,199847,9,13,2,3,0,4,1,15024,0,60,38,1
39,2,110426,7,12,2,3,5,4,0,15024,0,45,38,1
28,2,119287,9,13,2,3,5,4,0,15024,0,28,38,1
36,5,747719,14,15,2,9,5,4,0,15024,0,50,38,1
63,2,294009,9,13,2,9,0,4,1,15024,0,45,38,1
41,2,359696,9,13,2,10,0,4,1,15024,0,60,38,1
56,2,122390,8,11,2,11,0,4,1,15024,0,40,38,1
51,3,338260,14,15,2,9,0,4,1,15024,0,60,38,1
45,3,181307,14,15,2,9,0,4,1,15024,0,43,38,1
43,1,153132,12,14,2,9,0,4,1,15024,0,40,38,1
41,2,287306,7,12,2,9,0,4,1,15024,0,60,38,1
44,2,201723,9,13,2,3,0,4,1,15024,0,45,38,1
30,2,341051,12,14,2,3,0,4,1,15024,0,60,38,1
42,2,176063,8,11,2,3,0,4,1,15024,0,55,38,1
39,2,174242,9,13,2,3,0,4,1,15024,0,60,38,1
46,5,250821,14,15,2,3,0,4,1,15024,0,40,38,1
47,4,242391,14,15,2,9,0,4,1,15024,0,40,38,1
51,0,223206,10,16,2,9,0,1,1,15024,0,40,39,1
41,2,122215,12,14,2,9,0,4,1,15024,0,40,38,1
37,2,121521,14,15,2,9,0,4,1,15024,0,45,38,1
52,3,287927,11,9,2,3,5,4,0,15024,0,40,38,1
45,2,214627,10,16,6,9,4,4,1,15020,0,40,19,1
52,2,99736,12,14,0,9,4,4,1,15020,0,50,38,1
39,2,150061,12,14,0,3,4,2,0,15020,0,60,38,1
62,2,195343,10,16,0,9,4,4,1,15020,0,50,38,1
38,2,139180,9,13,0,9,4,2,0,15020,0,45,38,1
44,2,343591,11,9,0,2,1,4,0,14344,0,40,38,1
31,2,220066,9,13,4,3,1,4,0,14344,0,50,38,1
31,2,340917,11,9,4,2,4,4,1,14344,0,40,38,1
45,2,543922,12,14,0,13,1,4,1,14344,0,48,38,1
37,2,538443,11,9,0,2,1,4,1,14344,0,40,38,1
53,1,221722,12,14,4,3,1,4,0,14344,0,50,38,1
23,2,106957,1,7,4,2,3,1,1,14344,0,40,39,1
53,2,171924,9,13,0,9,1,4,1,14344,0,55,38,1
43,2,170525,9,13,0,9,1,4,0,14344,0,40,38,1
44,4,274562,11,9,4,2,1,4,1,14344,0,40,38,1
39,2,174924,11,9,5,3,1,4,1,14344,0,40,38,1
49,2,149049,15,10,0,3,1,4,1,14344,0,45,38,1
35,2,252897,7,12,4,0,1,4,0,14344,0,40,38,1
41,5,108945,11,9,4,13,1,4,0,14344,0,40,38,1
35,2,127306,8,11,4,0,3,4,0,14344,0,40,38,1
38,2,217349,8,11,0,9,1,4,0,14344,0,40,38,1
29,2,157612,9,13,4,9,1,4,0,14344,0,40,38,1
22,2,233955,9,13,4,9,1,0,0,14344,0,40,38,1
54,2,288992,0,6,0,9,4,4,1,14344,0,68,38,1
36,2,337039,7,12,4,12,1,2,1,14344,0,40,8,1
58,2,234213,11,9,0,2,1,4,1,14344,0,48,38,1
24,1,452640,15,10,4,12,1,4,1,14344,0,50,38,1
52,2,146567,11,9,0,6,1,2,1,14344,0,40,38,1
29,2,152461,9,13,4,9,4,4,0,14344,0,50,38,1
29,2,176037,8,11,0,12,1,2,1,14344,0,40,38,1
44,2,147110,15,10,0,0,3,4,1,14344,0,40,38,1
31,2,45781,12,14,4,9,1,4,0,14084,0,50,38,1
40,0,56795,12,14,4,3,1,4,0,14084,0,55,38,1
42,2,151408,12,14,4,3,1,4,0,14084,0,50,38,1
44,2,75227,14,15,4,9,1,4,1,14084,0,40,38,1
55,2,163083,9,13,5,3,1,4,1,14084,0,45,38,1
52,2,218550,15,10,3,0,1,4,0,14084,0,16,38,1
36,2,297449,9,13,0,9,1,4,1,14084,0,40,38,1
42,0,170230,12,14,4,3,1,4,0,14084,0,60,38,1
31,2,345122,14,15,0,9,1,4,1,14084,0,50,38,1
51,2,196501,9,13,0,3,1,4,1,14084,0,50,38,1
58,2,150560,9,13,0,0,1,4,0,14084,0,40,38,1
28,2,34335,11,9,0,11,1,0,1,14084,0,40,38,1
56,2,295067,9,13,4,3,1,4,1,14084,0,45,38,1
48,4,328606,14,15,0,9,4,4,1,14084,0,63,38,1
37,2,125550,11,9,4,12,1,4,0,14084,0,35,38,1
36,2,111499,12,14,4,3,1,4,0,14084,0,40,38,1
37,4,164526,10,16,4,9,1,4,1,14084,0,45,38,1
54,2,155233,9,13,4,0,1,4,0,14084,0,40,38,1
40,2,105794,14,15,4,9,1,4,0,14084,0,50,38,1
34,2,160261,11,9,4,12,3,1,1,14084,0,35,2,1
59,2,140569,15,10,5,11,1,4,1,14084,0,60,38,1
31,2,72630,9,13,4,3,1,4,1,14084,0,50,38,1
49,2,153536,15,10,0,9,1,4,1,14084,0,44,38,1
55,2,436861,12,14,0,9,1,4,0,14084,0,40,38,1
53,3,42924,10,16,0,3,1,4,1,14084,0,50,38,1
33,2,168981,12,14,0,3,3,4,0,14084,0,50,38,1
40,2,175935,9,13,0,11,1,4,1,14084,0,40,38,1
45,4,319122,9,13,4,11,1,4,1,14084,0,45,38,1
49,4,107597,11,9,0,3,4,4,0,14084,0,30,38,1
31,2,178623,9,13,4,9,1,2,0,14084,0,60,38,1
37,2,82576,14,15,0,9,1,4,1,14084,0,36,38,1
39,2,347960,14,15,4,9,1,4,0,14084,0,35,38,1
47,2,160187,11,9,5,9,2,2,0,14084,0,38,38,1
62,5,202056,9,13,0,9,1,4,1,14084,0,40,38,1
51,3,98642,11,9,0,3,1,4,1,14084,0,40,38,1
63,3,38472,15,10,6,11,1,4,0,14084,0,60,38,1
44,2,110396,12,14,4,3,1,4,1,14084,0,56,38,1
32,2,167990,12,14,4,3,1,4,1,14084,0,40,38,1
58,0,72998,1,7,0,2,1,2,0,14084,0,40,38,1
40,2,121956,9,13,3,9,1,1,1,13550,0,40,0,1
53,2,283602,9,13,0,11,1,4,0,13550,0,43,38,1
24,3,493034,11,9,4,7,1,2,1,13550,0,50,38,1
41,2,116493,11,9,0,2,1,4,1,13550,0,44,38,1
26,2,164488,9,13,4,9,1,4,1,13550,0,50,38,1
22,2,100345,9,13,4,2,1,4,1,13550,0,55,38,1
32,2,252752,12,14,4,3,1,4,0,13550,0,60,38,1
36,2,201769,1,7,4,10,1,2,1,13550,0,40,38,1
31,2,158162,9,13,4,3,1,4,0,13550,0,50,38,1
36,2,175360,12,14,4,0,1,4,1,13550,0,50,38,1
32,2,95885,1,7,4,2,1,0,1,13550,0,60,38,1
32,2,133861,9,13,4,3,1,4,1,13550,0,48,38,1
43,0,105936,8,11,4,9,1,4,0,13550,0,40,38,1
36,0,192443,15,10,4,3,1,2,1,13550,0,40,38,1
30,2,347166,9,13,4,9,1,4,1,13550,0,45,38,1
45,2,229967,11,9,0,3,1,4,1,13550,0,50,38,1
39,2,191227,9,13,0,3,1,4,0,13550,0,50,38,1
27,2,186454,9,13,4,9,1,1,1,13550,0,40,38,1
25,4,368115,9,13,4,3,1,4,1,13550,0,35,38,1
39,2,209867,15,10,4,0,1,4,0,13550,0,45,38,1
29,2,124680,9,13,4,11,1,4,0,13550,0,35,38,1
32,2,159442,14,15,4,11,1,4,0,13550,0,50,38,1
35,2,589809,15,10,4,3,1,4,1,13550,0,60,38,1
27,2,388998,9,13,4,11,1,4,1,13550,0,46,38,1
44,0,281739,15,10,4,0,1,4,1,13550,0,50,38,1
65,2,242580,15,10,0,9,1,4,1,11678,0,50,38,1
71,2,182395,9,13,4,2,1,4,1,11678,0,45,38,1
71,4,143437,12,14,2,11,0,4,1,10605,0,40,38,1
65,2,350498,9,13,2,0,0,4,1,10605,0,20,38,1
63,4,298249,9,13,2,11,0,4,1,10605,0,40,38,1
67,2,279980,15,10,2,13,0,4,1,10605,0,10,38,1
66,3,197816,9,13,2,3,0,4,1,10605,0,40,38,1
65,4,139960,11,9,2,4,0,4,1,10605,0,60,38,1
59,5,349910,9,13,2,3,0,4,1,10605,0,50,38,1
68,3,182131,15,10,2,3,0,4,1,10605,0,20,38,1
67,4,217892,10,16,2,9,0,4,1,10605,0,35,38,1
62,4,82388,11,9,2,2,0,4,1,10566,0,40,38,0
90,4,155981,9,13,2,9,0,4,1,10566,0,50,38,0
63,2,108097,15,10,2,2,0,4,1,10566,0,45,38,0
64,2,292639,15,10,2,3,5,4,0,10566,0,35,38,0
70,3,379819,15,10,2,11,0,4,1,10566,0,40,38,0
67,2,257557,5,4,2,13,0,2,1,10566,0,40,38,0
39,2,128715,11,9,0,0,1,4,1,10520,0,40,38,1
40,2,163215,9,13,0,3,1,4,0,10520,0,40,38,1
45,2,67716,11,9,4,2,3,4,1,10520,0,48,38,1
51,2,159910,9,13,0,3,1,2,1,10520,0,40,38,1
45,2,154430,9,13,6,9,1,4,0,10520,0,50,38,1
54,4,278230,15,10,0,4,4,4,0,10520,0,30,38,1
36,4,164526,12,14,4,11,1,4,1,10520,0,45,38,1
48,0,205707,12,14,3,3,1,4,0,10520,0,50,38,1
33,5,208785,15,10,5,9,1,4,1,10520,0,40,38,1
37,2,361888,9,13,4,9,1,4,1,10520,0,40,38,1
45,2,89028,11,9,0,2,1,1,1,10520,0,40,38,1
44,1,177240,14,15,4,9,1,4,1,10520,0,40,38,1
38,2,179117,7,12,4,6,1,2,0,10520,0,50,38,1
38,2,255941,12,14,4,3,1,4,0,10520,0,50,38,1
47,4,112200,9,13,4,3,1,2,1,10520,0,45,38,1
29,2,87905,11,9,0,7,1,4,1,10520,0,40,38,1
43,1,209544,12,14,4,3,1,4,0,10520,0,50,38,1
44,2,203761,9,13,4,9,3,4,1,10520,0,40,38,1
62,2,103344,9,13,6,3,1,4,1,10520,0,50,38,1
28,2,119793,8,11,0,3,1,4,1,10520,0,50,38,1
42,2,54202,9,13,4,11,1,4,1,10520,0,50,38,1
50,2,145333,10,16,0,9,2,4,1,10520,0,50,38,1
53,1,216691,10,16,0,9,1,4,0,10520,0,40,38,1
32,2,317378,9,13,4,3,3,4,0,10520,0,40,38,1
28,2,378460,9,13,4,0,1,4,1,10520,0,60,38,1
26,2,102476,9,13,4,9,3,4,1,10520,0,64,38,1
27,2,128730,8,11,4,3,1,4,1,10520,0,65,11,1
23,5,287988,9,13,4,9,1,4,1,10520,0,40,38,1
51,3,210736,11,9,4,3,1,4,1,10520,0,40,38,1
36,2,225516,7,12,4,11,1,2,1,10520,0,43,38,1
30,2,207937,14,15,0,9,1,4,1,10520,0,50,38,1
25,2,242700,15,10,4,13,1,4,1,10520,0,50,38,1
44,2,236746,12,14,0,3,1,4,1,10520,0,45,38,1
27,2,279580,9,13,4,11,1,4,1,10520,0,45,38,1
33,2,356823,9,13,4,9,1,4,0,10520,0,45,38,1
30,2,426431,12,14,4,9,1,4,1,10520,0,40,38,1
60,0,404023,11,9,0,3,1,4,1,10520,0,40,38,1
57,2,186386,9,13,6,9,4,4,1,10520,0,40,38,1
28,2,167336,15,10,4,3,1,4,0,10520,0,40,38,1
62,1,113443,12,14,0,9,1,4,0,10520,0,33,38,1
47,4,33300,7,12,4,4,2,4,1,10520,0,45,38,1
57,2,132704,12,14,5,9,1,4,1,10520,0,32,38,1
35,2,207066,9,13,4,11,1,4,1,10520,0,45,38,1
48,1,238959,12,14,0,3,4,2,0,9562,0,40,38,1
43,1,143828,12,14,0,9,4,2,0,9562,0,40,38,1
27,4,420054,11,9,4,2,4,4,1,9562,0,50,38,1
42,2,126701,9,13,0,0,4,4,1,9562,0,45,38,1
65,2,193216,11,9,2,11,0,4,1,9386,0,40,38,1
90,2,46786,9,13,2,11,0,4,1,9386,0,15,38,1
90,2,175491,11,9,2,2,0,4,1,9386,0,50,6,1
67,2,264095,15,10,2,5,0,4,1,9386,0,24,4,1
78,3,385242,9,13,2,3,0,4,1,9386,0,45,38,1
65,2,101104,11,9,2,11,0,4,1,9386,0,10,38,1
64,0,301383,7,12,2,3,0,4,1,9386,0,45,38,1
67,3,73559,11,9,2,3,0,4,1,9386,0,50,38,1
69,4,204645,15,10,2,2,0,4,1,9386,0,72,38,1
70,4,37203,12,14,2,9,0,4,1,9386,0,30,38,1
70,2,141742,8,11,2,6,0,4,1,9386,0,50,38,1
61,0,221943,15,10,2,0,0,4,1,9386,0,40,38,1
69,4,185039,11,9,2,3,0,4,1,9386,0,12,38,1
69,2,197080,2,8,2,13,0,4,1,9386,0,60,38,1
69,2,128348,9,13,2,3,0,2,1,9386,0,50,38,1
57,2,334224,15,10,2,2,5,4,0,9386,0,40,38,1
42,2,341204,7,12,0,9,4,4,0,8614,0,40,38,1
42,1,339671,9,13,3,9,1,4,0,8614,0,45,38,1
26,2,122999,12,14,4,9,1,4,1,8614,0,40,38,1
37,5,367237,8,11,4,9,1,4,1,8614,0,40,38,1
39,2,315776,12,14,4,3,1,2,1,8614,0,52,38,1
37,2,269329,8,11,0,9,1,4,0,8614,0,45,38,1
39,2,185520,15,10,0,3,1,4,0,8614,0,40,38,1
22,2,195532,9,13,4,9,1,4,0,8614,0,40,38,1
35,4,225399,11,9,4,6,3,4,1,8614,0,40,38,1
28,2,78870,9,13,4,11,1,4,1,8614,0,40,38,1
36,2,183892,11,9,0,13,1,4,1,8614,0,45,38,1
45,2,339863,9,13,0,11,1,4,1,8614,0,48,38,1
42,5,117583,10,16,0,9,1,4,0,8614,0,60,38,1
62,2,122246,15,10,4,2,1,4,0,8614,0,39,38,1
34,2,96483,7,12,4,0,1,1,0,8614,0,60,38,1
35,0,287031,12,14,4,3,1,4,1,8614,0,40,38,1
51,4,174824,11,9,4,4,1,4,1,8614,0,40,38,1
43,1,209899,12,14,4,12,1,2,0,8614,0,47,38,1
37,5,191841,9,13,4,0,1,4,0,8614,0,40,38,1
35,2,117381,9,13,4,3,1,4,1,8614,0,45,38,1
53,3,251675,15,10,0,11,1,4,1,8614,0,50,4,1
53,2,104461,9,13,4,7,1,4,1,8614,0,50,21,1
33,2,238381,15,10,4,2,1,2,1,8614,0,40,38,1
37,0,90881,15,10,5,3,1,4,1,8614,0,55,38,1
29,2,133696,9,13,4,9,1,4,1,8614,0,45,38,1
40,1,197012,9,13,0,12,1,4,0,8614,0,40,8,1
58,2,275859,11,9,6,2,4,4,1,8614,0,52,25,1
36,2,178815,9,13,4,3,1,4,1,8614,0,40,38,1
60,2,125019,9,13,0,9,1,4,0,8614,0,48,38,1
58,2,111625,9,13,6,3,4,4,1,8614,0,40,38,1
29,2,236436,7,12,4,9,1,4,0,8614,0,40,38,1
56,2,188856,9,13,4,3,1,4,0,8614,0,55,38,1
39,4,154641,11,9,0,4,1,4,1,8614,0,50,38,1
31,2,1033222,9,13,4,0,1,4,1,8614,0,40,38,1
42,2,331651,12,14,4,9,1,4,0,8614,0,50,38,1
25,2,469572,15,10,4,9,1,4,1,8614,0,40,38,1
40,1,290660,7,12,0,3,1,4,1,8614,0,50,38,1
47,2,176893,11,9,0,2,1,2,1,8614,0,44,38,1
46,2,364548,9,13,0,11,1,4,1,8614,0,40,38,1
48,5,120131,11,9,0,2,3,4,1,8614,0,40,38,1
44,2,247880,8,11,0,3,1,4,1,8614,0,40,38,1
43,2,112763,11,9,4,0,4,4,0,8614,0,43,38,1
35,2,182898,11,9,4,0,1,4,1,8614,0,40,38,1
43,2,180599,9,13,5,3,4,4,1,8614,0,40,38,1
59,1,296253,12,14,0,9,4,4,0,8614,0,60,38,1
29,2,122127,9,13,4,9,1,4,0,8614,0,40,38,1
24,2,243190,7,12,5,2,4,1,1,8614,0,40,38,1
35,2,109351,9,13,4,11,1,4,0,8614,0,45,38,1
31,1,158291,9,13,4,2,1,4,1,8614,0,40,38,1
30,2,225231,15,10,0,3,1,4,1,8614,0,50,38,1
64,2,60940,11,9,6,11,1,4,0,8614,0,50,9,1
46,1,140219,12,14,0,9,1,4,0,8614,0,55,38,1
67,2,105252,15,10,0,0,1,4,1,7978,0,35,38,0
70,1,88638,12,14,4,9,4,4,0,7896,0,50,38,1
67,1,190661,10,16,4,9,1,4,0,7896,0,50,38,1
32,3,317660,11,9,2,2,0,4,1,7688,0,40,38,1
48,2,146268,9,13,2,0,0,4,1,7688,0,40,38,1
50,2,196232,11,9,2,3,0,4,1,7688,0,50,38,1
31,2,168387,9,13,2,9,0,4,1,7688,0,40,1,1
55,2,197422,11,9,2,13,0,4,1,7688,0,40,38,1
29,5,356089,9,13,2,3,0,4,1,7688,0,40,38,1
37,2,183800,9,13,2,9,0,4,1,7688,0,50,38,1
44,2,167005,9,13,2,3,0,4,1,7688,0,60,38,1
48,4,243631,15,10,2,2,0,0,1,7688,0,40,38,1
32,3,199765,9,13,2,2,0,4,1,7688,0,50,38,1
48,3,192945,11,9,2,3,0,4,1,7688,0,40,38,1
44,2,43711,7,12,2,11,0,4,1,7688,0,40,38,1
43,2,193882,15,10,2,11,0,4,1,7688,0,40,38,1
46,2,243190,11,9,2,0,5,4,0,7688,0,40,38,1
60,3,197553,15,10,2,3,0,4,1,7688,0,50,38,1
53,2,149784,9,13,2,9,0,4,1,7688,0,40,38,1
23,4,282604,1,7,2,13,0,4,1,7688,0,60,38,1
44,3,153132,9,13,2,3,0,4,1,7688,0,52,38,1
56,3,105582,15,10,2,3,0,4,1,7688,0,50,38,1
34,2,203408,9,13,2,9,0,4,1,7688,0,50,38,1
47,2,213140,8,11,2,2,0,4,1,7688,0,40,38,1
55,5,146326,12,14,2,9,0,4,1,7688,0,45,38,1
47,2,155489,11,9,2,13,0,4,1,7688,0,55,38,1
38,2,236391,9,13,2,3,0,4,1,7688,0,40,38,1
43,2,128170,15,10,2,11,0,4,1,7688,0,40,38,1
37,3,186359,11,9,2,11,0,4,1,7688,0,60,38,1
38,0,115433,7,12,2,0,5,4,0,7688,0,33,38,1
28,2,119545,15,10,2,3,3,4,1,7688,0,50,38,1
52,1,317733,9,13,2,9,0,4,1,7688,0,40,38,1
45,0,352094,15,10,2,12,0,4,1,7688,0,40,12,1
49,2,186172,11,9,2,2,0,4,1,7688,0,45,38,1
46,5,192779,9,13,2,3,0,4,1,7688,0,40,38,1
38,2,111398,9,13,2,9,5,4,0,7688,0,40,38,1
53,5,50048,10,16,2,9,0,4,1,7688,0,50,38,1
52,0,617021,9,13,2,12,0,2,1,7688,0,40,38,1
44,5,174325,12,14,2,9,0,2,1,7688,0,40,38,1
33,2,274222,9,13,2,7,0,1,1,7688,0,38,38,1
39,2,183898,7,12,2,2,0,4,1,7688,0,60,10,1
50,3,156623,14,15,2,9,0,1,1,7688,0,50,29,1
27,4,37302,7,12,2,13,0,4,1,7688,0,70,38,1
33,1,43959,12,14,2,9,0,4,1,7688,0,50,38,1
41,2,95047,8,11,2,0,5,4,0,7688,0,44,38,1
38,4,108947,15,10,2,6,0,4,1,7688,0,40,38,1
41,2,67339,1,7,2,5,0,4,1,7688,0,40,38,1
48,2,189462,15,10,2,2,0,4,1,7688,0,40,38,1
36,4,20333,11,9,2,11,5,4,0,7688,0,40,38,1
41,4,27305,11,9,2,4,0,4,1,7688,0,40,38,1
45,0,88564,15,10,2,3,0,4,1,7688,0,40,38,1
41,2,151504,9,13,2,3,0,4,1,7688,0,50,38,1
34,5,34104,12,14,2,9,0,4,1,7688,0,38,38,1
47,2,164113,15,10,2,2,0,2,1,7688,0,40,38,1
56,4,172618,9,13,2,9,0,4,1,7688,0,40,38,1
64,3,165667,10,16,2,9,0,4,1,7688,0,60,1,1
47,1,56482,15,10,2,9,0,2,1,7688,0,50,38,1
45,1,236586,12,14,2,9,0,4,1,7688,0,55,38,1
39,2,194404,12,14,2,9,0,4,1,7688,0,40,38,1
55,5,175127,9,13,2,0,0,4,1,7688,0,38,38,1
63,2,346975,9,13,2,9,5,4,0,7688,0,36,38,1
44,5,33658,12,14,2,9,0,4,1,7688,0,50,38,1
38,1,185394,9,13,2,9,5,4,0,7688,0,40,38,1
39,2,85319,14,15,2,9,5,4,0,7688,0,60,38,1
44,2,172479,9,13,2,9,0,4,1,7688,0,40,38,1
37,2,152909,8,11,2,0,0,4,1,7688,0,40,38,1
47,1,123681,12,14,2,9,0,4,1,7688,0,60,38,1
58,4,222311,11,9,2,7,0,4,1,7688,0,55,38,1
58,2,289364,15,10,2,3,0,4,1,7688,0,45,38,1
34,2,134737,12,14,2,9,0,4,1,7688,0,55,38,1
38,0,238342,9,13,2,11,0,4,1,7688,0,42,38,1
61,2,230292,15,10,2,0,0,4,1,7688,0,40,38,1
38,3,275223,9,13,2,11,0,4,1,7688,0,40,38,1
41,3,253060,9,13,2,11,0,4,1,7688,0,45,38,1
36,2,29702,11,9,2,11,0,4,1,7688,0,40,38,1
